!
! DEFAULT NETWORK FOR UCLCHEM. BASED ON QUENARD ET AL. 2018 WITH LARGE COMS REMOVED
! DOES A GOOD JOB OF RECREATING MAJOR ICE ABUNDANCES BUT BEYOND THIS WE DO NOT VOUCH FOR IT
! ALL UCLCHEM USERS MUST UNDERSTAND THEIR OWN NETWORKS AND DECIDE WHICH RATES TO USE.
!
! H ABSTRACTION REACTIONS. RATES FROM GARROD 2008
!
COOCH4+,FREEZE,,#HCOOCH3,,,,1,1,0,,,
C3H2,FREEZE,,#C3H2,,,,1,0,0,,,
C4H,FREEZE,,#C4H,,,,1,0,0,,,
S2,FREEZE,,#H2S2,,,,1,0,0,,,
H3CO+,FREEZE,,#CH3OH,,,,1,1,0,,,
H2S2,FREEZE,,#H2S2,,,,1,0,0,,,
HS2,FREEZE,,#H2S2,,,,1,0,0,,,
HS2+,FREEZE,,#H2S2,,,,1,0,0,,,
C,FREEZE,,#C,,,,1.0,0,0,,,
CO,FREEZE,,#CO,,,,1.0,0,0,,,
H2CO,FREEZE,,#H2CO,,,,1,0,0,,,
C2,FREEZE,,#C2,,,,1,0,0,,,
CH,FREEZE,,#CH,,,,1.0,0,0,,,
OH,FREEZE,,#OH,,,,1.0,0,0,,,
NO,FREEZE,,#NO,,,,1,0,0,,,
CH2,FREEZE,,#CH2,,,,1.0,0,0,,,
H2O,FREEZE,,#H2O,,,,1,0,0,,,
H3O+,FREEZE,,#H2O,H,,,1,0,0,,,
CO2,FREEZE,,#CO2,,,,1,0,0,,,
CH3,FREEZE,,#CH3,,,,1.0,0,0,,,
CH4,FREEZE,,#CH4,,,,1,0,0,,,
CH4+,FREEZE,,#CH4,,,,1,1,0,,,
HCO,FREEZE,,#HCO,,,,1.0,0,0,,,
N2,FREEZE,,#N2,,,,1,0,0,,,
CN,FREEZE,,#HCN,,,,1,0,0,,,
C+,FREEZE,,#C,,,,1,1,0,,,
NH,FREEZE,,#NH,,,,1,0,0,,,
HCN,FREEZE,,#HCN,,,,1,0,0,,,
C2H,FREEZE,,#C2H,,,,1,0,0,,,
NH3,FREEZE,,#NH3,,,,1,0,0,,,
N+,FREEZE,,#NH3,,,,1,1,0,,,
O+,FREEZE,,#O,,,,1,1,0,,,
C2+,FREEZE,,#C2,,,,1,1,0,,,
O2+,FREEZE,,#O2,,,,1,1,0,,,
N2+,FREEZE,,#N2,,,,1,1,0,,,
CH+,FREEZE,,#CH4,,,,1,1,0,,,
NH+,FREEZE,,#NH3,,,,1,1,0,,,
OH+,FREEZE,,#OH,,,,1,1,0,,,
CO+,FREEZE,,#CO,,,,1,1,0,,,
CN+,FREEZE,,#HCN,,,,1,1,0,,,
NO+,FREEZE,,#NO,,,,1,1,0,,,
CH2+,FREEZE,,#CH2,,,,1,1,0,,,
NH2+,FREEZE,,#NH2,,,,1,1,0,,,
H2O+,FREEZE,,#H2O,,,,1,1,0,,,
HCO+,FREEZE,,#H2CO,,,,1,1,0,,,
HCN+,FREEZE,,#HCN,,,,1,1,0,,,
C2H+,FREEZE,,#C2H,,,,1,1,0,,,
NH3+,FREEZE,,#NH3,,,,1,1,0,,,
H2CO+,FREEZE,,#H2CO,,,,1,1,0,,,
CH3+,FREEZE,,#CH4,,,,1,1,0,,,
HCO2+,FREEZE,,#CO2,H,,,1,1,0,,,
CH5+,FREEZE,,#CH4,H,,,1,1,0,,,
NH2,FREEZE,,#NH2,,,,1,0,0,,,
N,FREEZE,,#N,,,,1,0,0,,,
O,FREEZE,,#O,,,,1,0,0,,,
O2,FREEZE,,#O2,,,,1,0,0,,,
HS,FREEZE,,#H2S,,,,1,0,0,,,
CS,FREEZE,,#H2CS,,,,1,0,0,,,
SO,FREEZE,,#SO,,,,1,0,0,,,
H2S,FREEZE,,#H2S,,,,1,0,0,,,
HCS,FREEZE,,#H2CS,,,,1,0,0,,,
OCS,FREEZE,,#OCS,,,,1,0,0,,,
SO2,FREEZE,,#SO2,,,,1,0,0,,,
S,FREEZE,,#H2S,,,,1,0,0,,,
NS,FREEZE,,#NS,,,,1,0,0,,,
H2CS,FREEZE,,#H2CS,,,,1,0,0,,,
S+,FREEZE,,#H2S,,,,1,1,0,,,
HS+,FREEZE,,#H2S,,,,1,1,0,,,
CS+,FREEZE,,#H2CS,,,,1,1,0,,,
SO+,FREEZE,,#SO,,,,1,1,0,,,
HCS+,FREEZE,,#H2CS,,,,1,1,0,,,
OCS+,FREEZE,,#OCS,,,,1,1,0,,,
NO2,FREEZE,,#NO2,,,,1,0,0,,,
HNO,FREEZE,,#HNO,,,,1,0,0,,,
HNO+,FREEZE,,#HNO,,,,1,1,0,,,
H2NO+,FREEZE,,#HNO,H,,,1,1,0,,,
O2H+,FREEZE,,#O2H,,,,1,1,0,,,
H2CN,FREEZE,,#H2CN,,,,1,0,0,,,
NS+,FREEZE,,#NS,,,,1,1,0,,,
C2H2+,FREEZE,,#C2H2,,,,1,1,0,,,
H3S+,FREEZE,,#H2S,H,,,1,1,0,,,
H2CS+,FREEZE,,#H2CS,,,,1,1,0,,,
H2S2+,FREEZE,,#H2S2,,,,1,1,0,,,
S2+,FREEZE,,#H2S2,,,,1,1,0,,,
H3CS+,FREEZE,,#H2CS,H,,,1,1,0,,,
HSO+,FREEZE,,#SO,H,,,1,1,0,,,
SO2+,FREEZE,,#SO2,,,,1,1,0,,,
HOCS+,FREEZE,,#OCS,H,,,1,1,0,,,
MG+,FREEZE,,#MG,,,,1,1,0,,,
MG,FREEZE,,#MG,,,,1,0,0,,,
NH4+,FREEZE,,#NH3,H,,,1,1,0,,,
HCNH+,FREEZE,,#HCN,H,,,1,1,0,,,
N2H+,FREEZE,,#N2,H,,,1,1,0,,,
HNS+,FREEZE,,#NS,H,,,1,1,0,,,
C3+,FREEZE,,#C2,C,,,1,1,0,,,
H2S+,FREEZE,,#H2S,,,,1,1,0,,,
O2H,FREEZE,,#O2H,,,,1,0,0,,,
HSO2+,FREEZE,,#SO2,H,,,1,1,0,,,
HNC,FREEZE,,#HNC,,,,1,0,0,,,
C2H2,FREEZE,,#C2H2,,,,1,0,0,,,
CH3CN,FREEZE,,#CH3CN,,,,1,0,0,,,
C2H4,FREEZE,,#C2H4,,,,1,0,0,,,
C2H5,FREEZE,,#C2H5,,,,1,0,0,,,
CH2OH,FREEZE,,#CH2OH,,,,1,0,0,,
H3CO,FREEZE,,#H3CO,,,,1,0,0,,
HCOO,FREEZE,,#HCOO,,,,1,0,0,,
HCOOH,FREEZE,,#HCOOH,,,,1,0,0,,
CH3CHO,FREEZE,,#CH3CHO,,,,1,0,0,,
NH2CHO,FREEZE,,#NH2CHO,,,,1,0,0,,
!
! 18O REPLACEMENT
!
#H218O,CRP,,#18OH,#H,,,1.26E-14,0,0,,,
#HC18O,CRP,,#C18O,#H,,,5.473E-15,0,0,,,
#H2C18O,CRP,,#HC18O,#H,,,1.73E-14,0,0,,,
#H2C18O,CRP,,#C18O,H2,,,1.73E-14,0,0,,,
#CH318OH,CRP,,#CH218OH,#H,,,6.5E-15,0,0,,,
#CH318OH,CRP,,#H3C18O,#H,,,6.5E-15,0,0,,,
#CH318OH,CRP,,#CH3,#18OH,,,1.95E-14,0,0,,,
#HN18O,CRP,,#N18O,#H,,,3E-16,0,0,,,
#H,#18O,DIFF,#18OH,,,,1,0,0,,,
#H,#18O,CHEMDES,18OH,,,,1,0,0,,,
#H,#18OH,DIFF,#H218O,,,,1,0,0,,,
#H,#18OH,CHEMDES,H218O,,,,1,0,0,,,
#H,#C18O,DIFF,#HC18O,,,,1,0,2500,,,
#H,#C18O,CHEMDES,HC18O,,,,1,0,2500,,,
#H,#HC18O,DIFF,#H2C18O,,,,0.5,0,0,,,
#H,#HC18O,CHEMDES,H2C18O,,,,0.5,0,0,,,
#H,#HC18O,DIFF,#C18O,#H2,,,0.5,0,0,,,
#H,#HC18O,CHEMDES,C18O,H2,,,0.5,0,0,,,
#H,#H2C18O,DIFF,#CH218OH,,,,0.33,0,5400,,,
#H,#H2C18O,CHEMDES,CH218OH,,,,0.33,0,5400,,,
#H,#H2C18O,DIFF,#H3C18O,,,,0.33,0,2200,,,
#H,#H2C18O,CHEMDES,H3C18O,,,,0.33,0,2200,,,
#H,#H2C18O,DIFF,#HC18O,#H2,,,0.33,0,1740,,,
#H,#H2C18O,CHEMDES,HC18O,H2,,,0.33,0,1740,,,
#H,#CH218OH,CHEMDES,CH318OH,,,,1,0,0,,,
#H,#CH218OH,DIFF,#CH318OH,,,,1,0,0,,,
#H,#H3C18O,DIFF,#CH318OH,,,,1,0,0,,,
#H,#H3C18O,CHEMDES,CH318OH,,,,1,0,0,,,
#H,#18OCN,DIFF,#HNC18O,,,,0.5,0,0,,,
#H,#18OCN,CHEMDES,HNC18O,,,,0.5,0,0,,,
#H,#18OCN,DIFF,#H18OCN,,,,0.5,0,0,,,
#H,#18OCN,CHEMDES,H18OCN,,,,0.5,0,0,,,
#C,#H18OCN,DIFF,#C18O,#HCN,,,1,0,0,,,
#C,#H18OCN,CHEMDES,C18O,HCN,,,1,0,0,,,
#H,#CN18O,DIFF,#HCN18O,,,,0.5,0,0,,,
#H,#CN18O,CHEMDES,HCN18O,,,,0.5,0,0,,,
#C,#HCN18O,DIFF,#C2H,#N18O,,,1,0,0,,,
#C,#HCN18O,CHEMDES,C2H,N18O,,,1,0,0,,,
#H,#CN18O,DIFF,#H18ONC,,,,0.5,0,0,,,
#H,#CN18O,CHEMDES,H18ONC,,,,0.5,0,0,,,
#C,#18OCN,DIFF,#CN,#C18O,,,1,0,0,,,
#C,#18OCN,CHEMDES,CN,C18O,,,1,0,0,,,
#C,#CN18O,DIFF,#CN,#C18O,,,1,0,0,,,
#C,#CN18O,CHEMDES,CN,C18O,,,1,0,0,,,
#C,#N18O,DIFF,#CN18O,,,,1,0,0,,,
#C,#N18O,CHEMDES,CN18O,,,,1,0,0,,,
#NH,#C18O,DIFF,#HNC18O,,,,1,0,4200,,,
#NH,#C18O,CHEMDES,HNC18O,,,,1,0,4200,,,
H18OCN,H,,HNC18O,H,,,1.0E-10,0,2000,,,
H18ONC,H,,HCN18O,H,,,1.0E-10,0,2000,,,
#CH3,#HNC18O,DIFF,#CH,#18OCN,,,0,0,1200,,,
#NH,#HNC18O,DIFF,#NH2,#18OCN,,,0,0,1200,,,
#NH2,#HNC18O,DIFF,#NH3,#18OCN,,,0,0,1200,,,
#H,#H18OCN,DIFF,#H218O,#CN,,,0.5,0,2300,,,
#H,#H18OCN,DIFF,#H218OCN,,,,0.5,0,1962,,,
#H,#H18OCN,CHEMDES,H218O,CN,,,0.5,0,2300,,,
#H,#H18OCN,CHEMDES,H218OCN+,,,,0.5,0,1962,,,
#H,#HCN18O,DIFF,#CH2,#N18O,,,0.5,0,2300,,,
#H,#HCN18O,DIFF,#H2CN18O,,,,0.5,0,1962,,,
#H,#HCN18O,CHEMDES,CH2,N18O,,,0.5,0,2300,,,
#H,#HCN18O,CHEMDES,H2CN18O+,,,,0.5,0,1962,,,
#H,#HNC18O,DIFF,#NH2,#C18O,,,0.5,0,2300,,,
#H,#HNC18O,DIFF,#H2NC18O,,,,0.5,0,1962,,,
#H,#HNC18O,CHEMDES,NH2,C18O,,,0.5,0,2300,,,
#H,#HNC18O,CHEMDES,H2NC18O+,,,,0.5,0,1962,,,
#H,#H2NC18O,DIFF,#NH2CH18O,,,,0.0,0,0,,,
#H,#H2NC18O,CHEMDES,NH2CH18O,,,,0.0,0,0,,,
#NH2,#HC18O,DIFF,#NH2CH18O,,,,0.5,0,0,,,
#NH2,#HC18O,CHEMDES,NH2CH18O,,,,0.5,0,0,,,
#NH2,#HC18O,DIFF,#NH3,#C18O,,,0.5,0,0,,,
#NH2,#HC18O,CHEMDES,NH3,C18O,,,0.5,0,0,,,
#NH2,#H2C18O,DIFF,#NH2CH18O,H,,,0.5,0,0,,,
#NH2,#H2C18O,CHEMDES,NH2CH18O,H,,,0.5,0,0,,,
#NH2,#H2C18O,DIFF,#NH3,#HC18O,,,0.5,0,0,,,
#NH2,#H2C18O,CHEMDES,NH3,HC18O,,,0.5,0,0,,,
H,#H2NC18O,DIFF,#HNC18O,H2,,,1.0,0,0,,,
H,#H2NC18O,CHEMDES,HNC18O,H2,,,1.0,0,0,,,
NH2,H2C18O,,NH2CH18O,H,,,77.9E-16,-2.56,25,,,
#CH3,#H3C18O,DIFF,#CH318OCH3,,,,1.0,0,0,,,
#CH3,#H3C18O,CHEMDES,CH318OCH3,,,,1.0,0,0,,,
#CH3,#HC18O,DIFF,#CH3CH18O,,,,1.0,0,0,,,
#CH3,#HC18O,CHEMDES,CH3CH18O,,,,1.0,0,0,,,
CH2C18O,FREEZE,,#CH2C18O,,,,1,0,0,,,
C2H518OH,FREEZE,,#C2H518OH,,,,1,0,0,,,
C2H518OH2+,FREEZE,,#C2H518OH,H,,,1,1,0,,,
CH318OH2+,FREEZE,,#CH318OH,H,,,1,1,0,,,
CH318OH,FREEZE,,#CH318OH,,,,1,0,0,,,
HNC18O,FREEZE,,#HNC18O,,,,1,0,0,,,
HNC18O+,FREEZE,,#HNC18O,,,,1,1,0,,,
18OCN,FREEZE,,#HNC18O,,,,1,0,0,,,
H18OC+,FREEZE,,#H2C18O,,,,1.0,1,0,,,
